wav_file_path,model_no,image_file_path,label,score,start_time_sec,end_time_sec,start_time,end_time,min_frequency,max_frequency,box_x1,box_x2,box_y1,box_y2,sonobuoy_id,category,dB_SPL_calibrated,SPL_calibrated_dB
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_2040_to_2100.png,D,0.58,2083.57323303223,2085.9320526123,2018-06-14 23:34:43,2018-06-14 23:34:45,30,68,435.732330322266,459.320526123047,82.3945083618164,120.006881713867,SB27,D,NaN,85.1339938351679
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_2100_to_2160.png,D,0.14,2137.1000213623,2140.21460266113,2018-06-14 23:35:37,2018-06-14 23:35:40,30,69,371.000213623047,402.146026611328,81.0833969116211,120.267189025879,SB27,D,NaN,83.6756415360559
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_2220_to_2280.png,D,0.97,2230.94230499268,2233.49873809814,2018-06-14 23:37:10,2018-06-14 23:37:13,29,69,109.423049926758,134.987380981445,80.8996505737305,120.828422546387,SB27,D,NaN,85.9631388476426
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_2520_to_2580.png,D,0.97,2539.58960418701,2542.31677856445,2018-06-14 23:42:19,2018-06-14 23:42:22,28,69,195.896041870117,223.167785644531,81.1294326782227,121.568878173828,SB27,D,NaN,88.0102730120058
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_2580_to_2640.png,D,0.99,2580.38861989975,2584.03177566528,2018-06-14 23:43:00,2018-06-14 23:43:04,26,72,3.88619899749756,40.317756652832,78.3205032348633,124.012420654297,SB27,D,NaN,90.9129738091556
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_2760_to_2820.png,D,0.81,2761.62113838196,2766.25961952209,2018-06-14 23:46:01,2018-06-14 23:46:06,27,69,16.2113838195801,62.5961952209473,80.6918869018555,122.750419616699,SB27,D,NaN,91.4675050190256
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_2760_to_2820.png,D,0.68,2808.87562561035,2812.08957519531,2018-06-14 23:46:48,2018-06-14 23:46:52,30,71,488.756256103516,520.895751953125,79.440544128418,120.034744262695,SB27,D,NaN,86.9235926620556
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_2820_to_2880.png,D,0.65,2876.89130249023,2879.74348144531,2018-06-14 23:47:56,2018-06-14 23:47:59,29,69,568.913024902344,597.434814453125,81.3685531616211,121.180023193359,SB27,D,NaN,82.5414827628905
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_3060_to_3120.png,D,0.94,3081.57385406494,3084.84427185059,2018-06-14 23:51:21,2018-06-14 23:51:24,29,66,215.738540649414,248.442718505859,84.3341445922852,120.55924987793,SB27,D,NaN,83.7291423444115
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_3060_to_3120.png,D,0.98,3096.11464233398,3099.8822265625,2018-06-14 23:51:36,2018-06-14 23:51:39,29,67,361.146423339844,398.822265625,82.9546279907227,120.57967376709,SB27,D,NaN,85.1736320237177
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180614-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180614-230000_second_3480_to_3540.png,D,0.95,3537.9209777832,3540.08865966797,2018-06-14 23:58:57,2018-06-14 23:59:00,27,67,579.209777832031,600.886596679688,83.0737838745117,123.47526550293,SB27,D,NaN,84.7475846199361
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180615-000000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180615-000000_second_1800_to_1860.png,D,0.99,1838.80453491211,1842.01472167969,2018-06-15 00:30:38,2018-06-15 00:30:42,28,71,388.045349121094,420.147216796875,78.6528701782227,122.277694702148,SB27,D,NaN,89.7445149839125
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180615-000000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180615-000000_second_2760_to_2820.png,D,0.75,2785.92436523437,2788.88246459961,2018-06-15 00:46:25,2018-06-15 00:46:28,30,66,259.24365234375,288.824645996094,83.5288925170898,119.738075256348,SB27,D,NaN,80.2846306907785
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180615-000000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180615-000000_second_3000_to_3060.png,D,0.46,3007.45408630371,3010.99168930054,2018-06-15 00:50:07,2018-06-15 00:50:10,29,67,74.5408630371094,109.916893005371,83.1863327026367,120.637725830078,SB27,D,NaN,83.3427121288729
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180615-000000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180615-000000_second_3120_to_3180.png,D,0.96,3138.43156280518,3142.17653198242,2018-06-15 00:52:18,2018-06-15 00:52:22,30,68,184.315628051758,221.765319824219,82.0157852172852,119.952476501465,SB27,D,NaN,87.0805028781097
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180615-000000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180615-000000_second_3360_to_3420.png,D,0.31,3365.45181312561,3368.71122283936,2018-06-15 00:56:05,2018-06-15 00:56:08,30,68,54.5181312561035,87.1122283935547,81.7433547973633,120.311279296875,SB27,D,NaN,84.8545240322675
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180615-010000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180615-010000_second_240_to_300.png,D,0.59,285.182794189453,287.555731201172,2018-06-15 01:04:45,2018-06-15 01:04:47,29,67,451.827941894531,475.557312011719,82.6844253540039,120.742263793945,SB27,D,NaN,85.3736379415198
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180615-010000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180615-010000_second_3060_to_3120.png,D,0.3,3088.33430175781,3091.00626831055,2018-06-15 01:51:28,2018-06-15 01:51:31,30,66,283.343017578125,310.062683105469,84.2355346679688,120.217742919922,SB27,D,NaN,81.9461280716048
J:\2018-06\Recordings\Sonobuoys\Difar\SB27\CC1806SR_DF_SB27_180615-010000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB27_180615-010000_second_3120_to_3180.png,D,0.95,3135.52552185059,3138.70677185059,2018-06-15 01:52:15,2018-06-15 01:52:18,30,67,155.255218505859,187.067718505859,82.7470855712891,120.475921630859,SB27,D,NaN,80.5487482658375
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-020639.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-020639_second_960_to_1020.png,B,0.12,1009.86771240234,1019.9108581543,2018-06-16 02:23:28,2018-06-16 02:23:38,13,38,498.677124023438,599.108581542969,112.37963104248,136.594009399414,SB29,AB,NaN,86.2082929657964
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-020639.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-020639_second_1320_to_1380.png,B,0.82,1364.31569213867,1379.35918579102,2018-06-16 02:29:23,2018-06-16 02:29:38,17,43,443.156921386719,593.591857910156,107.301063537598,133.136734008789,SB29,AB,NaN,89.446743652926
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-020639.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-020639_second_1380_to_1440.png,B,0.27,1421.33646850586,1435.98696899414,2018-06-16 02:30:20,2018-06-16 02:30:34,16,47,413.364685058594,559.869689941406,102.623336791992,133.535461425781,SB29,AB,NaN,98.9385199997778
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-020639.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-020639_second_1500_to_1560.png,B,0.41,1532.88830566406,1544.94855041504,2018-06-16 02:32:11,2018-06-16 02:32:23,15,43,328.883056640625,449.485504150391,107.24658203125,135.122406005859,SB29,AB,NaN,99.8326443685315
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-020639.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-020639_second_1740_to_1800.png,B,0.31,1773.2421875,1787.1793548584,2018-06-16 02:36:12,2018-06-16 02:36:26,17,44,332.421875,471.793548583984,106.265617370605,133.423446655273,SB29,AB,NaN,90.6677606990851
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-040000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-040000_second_0_to_60.png,B,0.25,2.13998565673828,22.0204971313477,2018-06-16 04:00:02,2018-06-16 04:00:22,14,40,21.3998565673828,220.204971313477,110.145637512207,135.809616088867,SB29,AB,NaN,92.1593926575794
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-040000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-040000_second_780_to_840.png,B,0.2,823.779986572266,838.747253417969,2018-06-16 04:13:43,2018-06-16 04:13:58,21,49,437.799865722656,587.472534179688,100.756210327148,128.807830810547,SB29,AB,NaN,92.5523583743084
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-040000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-040000_second_960_to_1020.png,40Hz,0.15,991.867324829102,993.396374511719,2018-06-16 04:16:31,2018-06-16 04:16:33,50,68,318.673248291016,333.963745117188,82.2182540893555,100.203071594238,SB29,20-40Hz,NaN,91.751511935402
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-040000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-040000_second_1440_to_1500.png,40Hz,0.12,1491.92833251953,1493.49273071289,2018-06-16 04:24:51,2018-06-16 04:24:53,50,68,519.283325195313,534.927307128906,82.1317825317383,99.5159454345703,SB29,20-40Hz,NaN,90.192612299648
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-110000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-110000_second_1980_to_2040.png,40Hz,0.17,2038.21806640625,2039.70979003906,2018-06-16 11:33:58,2018-06-16 11:33:59,52,68,582.1806640625,597.097900390625,81.6862869262695,97.9655456542969,SB29,20-40Hz,NaN,91.0764261667385
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-110000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-110000_second_2040_to_2100.png,40Hz,0.3,2098.26057128906,2099.7655456543,2018-06-16 11:34:58,2018-06-16 11:34:59,51,67,582.605712890625,597.655456542969,82.9729232788086,98.716926574707,SB29,20-40Hz,NaN,89.6264724416266
J:\2018-06\Recordings\Sonobuoys\Difar\SB29\CC1806SR_DF_SB29_180616-110000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB29_180616-110000_second_1980_to_2040.png,20Hz,0.21,2038.34194946289,2039.78459472656,2018-06-16 11:33:58,2018-06-16 11:33:59,9,27,583.419494628906,597.845947265625,123.067642211914,141,SB29,20-40Hz,NaN,107.235388941399
J:\2018-06\Recordings\Sonobuoys\Difar\SB45\CC1806SR_DF_SB45_180620-200000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB45_180620-200000_second_3300_to_3360.png,B,0.13,3350.34609985352,3360.1,2018-06-20 20:55:50,2018-06-20 20:56:00,17,46,503.460998535156,601,104.393585205078,133.151184082031,SB45,AB,NaN,94.2852196511743
J:\2018-06\Recordings\Sonobuoys\Difar\SB45\CC1806SR_DF_SB45_180620-210000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB45_180620-210000_second_660_to_720.png,B,0.37,709.473086547852,720.1,2018-06-20 21:11:49,2018-06-20 21:12:00,14,41,494.730865478516,601,109.318054199219,135.835708618164,SB45,AB,NaN,98.8392072707668
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-011454.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-011454_second_60_to_120.png,D,0.44,95.5519409179688,98.9367340087891,2018-06-21 01:16:29,2018-06-21 01:16:32,29,63,355.519409179688,389.367340087891,86.6788177490234,120.57266998291,SB47,D,NaN,93.0964136087053
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-011454.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-011454_second_120_to_180.png,D,0.56,137.15408782959,140.784907531738,2018-06-21 01:17:11,2018-06-21 01:17:14,30,67,171.540878295898,207.849075317383,82.9378967285156,119.65990447998,SB47,D,NaN,91.9507331756304
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-011454.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-011454_second_1620_to_1680.png,D,0.84,1637.13190917969,1639.87109985352,2018-06-21 01:42:11,2018-06-21 01:42:13,31,66,171.319091796875,198.710998535156,83.5904312133789,119.387489318848,SB47,D,NaN,90.4707369849994
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-011454.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-011454_second_2340_to_2400.png,D,0.53,2352.29509124756,2355.34904022217,2018-06-21 01:54:06,2018-06-21 01:54:09,31,55,122.950912475586,153.49040222168,95.2913970947266,118.941879272461,SB47,D,NaN,89.2914972752477
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-020000_second_60_to_120.png,D,0.99,84.480876159668,88.1382537841797,2018-06-21 02:01:24,2018-06-21 02:01:28,30,67,244.80876159668,281.382537841797,83.1378021240234,119.874992370605,SB47,D,NaN,90.6024325405718
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-020000_second_120_to_180.png,D,0.1,127.124145507813,130.063529968262,2018-06-21 02:02:07,2018-06-21 02:02:10,32,68,71.241455078125,100.635299682617,82.4839248657227,118.280769348145,SB47,D,NaN,88.3893160450444
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-020000_second_660_to_720.png,D,0.96,669.658033752441,673.289888000488,2018-06-21 02:11:09,2018-06-21 02:11:13,30,68,96.5803375244141,132.898880004883,81.7720108032227,120.125350952148,SB47,D,NaN,94.0490967127412
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-020000_second_3480_to_3540.png,D,0.1,3505.04389953613,3507.3598815918,2018-06-21 02:58:25,2018-06-21 02:58:27,30,53,250.438995361328,273.598815917969,96.5050048828125,119.818435668945,SB47,D,NaN,88.972300048398
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-030000_second_60_to_120.png,D,0.94,66.2017715454102,69.1923332214355,2018-06-21 03:01:06,2018-06-21 03:01:09,30,70,62.0177154541016,91.9233322143555,80.0503234863281,119.698570251465,SB47,D,NaN,90.8981349860401
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-030000_second_60_to_120.png,D,0.96,100.241415405273,103.453652954102,2018-06-21 03:01:40,2018-06-21 03:01:43,31,65,402.414154052734,434.536529541016,84.7306976318359,119.214447021484,SB47,D,NaN,89.9795239427229
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-030000_second_600_to_660.png,D,0.71,611.999481964111,614.859461975098,2018-06-21 03:10:11,2018-06-21 03:10:14,31,66,119.994819641113,148.594619750977,84.3661270141602,118.780052185059,SB47,D,NaN,92.9745480150773
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-030000_second_720_to_780.png,D,0.46,720.233207941055,723.369551086426,2018-06-21 03:12:00,2018-06-21 03:12:03,28,70,2.33207941055298,33.6955108642578,80.0512847900391,121.966682434082,SB47,D,NaN,99.2674310701959
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-030000_second_900_to_960.png,D,0.94,939.733352661133,942.165481567383,2018-06-21 03:15:39,2018-06-21 03:15:42,30,65,397.333526611328,421.654815673828,85.1471481323242,119.517532348633,SB47,D,NaN,92.1905327008172
J:\2018-06\Recordings\Sonobuoys\Difar\SB47\CC1806SR_DF_SB47_180621-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB47_180621-030000_second_1320_to_1380.png,D,0.87,1326.20517578125,1329.76220092773,2018-06-21 03:22:06,2018-06-21 03:22:09,31,62,62.0517578125,97.6220092773438,88.0908203125,119.226196289063,SB47,D,NaN,89.6053932488002
J:\2018-06\Recordings\Sonobuoys\Difar\SB51\CC1806SR_DF_SB51_180621-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB51_180621-230000_second_780_to_840.png,40Hz,0.13,792.209367370605,793.759533691406,2018-06-21 23:13:12,2018-06-21 23:13:13,51,67,122.093673706055,137.595336914063,83.1899642944336,98.6537246704102,SB51,20-40Hz,NaN,87.3151296997189
J:\2018-06\Recordings\Sonobuoys\Difar\SB51\CC1806SR_DF_SB51_180621-230000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB51_180621-230000_second_720_to_780.png,20Hz,0.29,752.146951293945,753.530218505859,2018-06-21 23:12:32,2018-06-21 23:12:33,9,26,321.469512939453,335.302185058594,124.231513977051,140.795959472656,SB51,20-40Hz,NaN,100.041354520944
J:\2018-06\Recordings\Sonobuoys\Difar\SB53\CC1806SR_DF_SB53_180622-022645.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB53_180622-022645_second_1320_to_1380.png,D,0.48,1353.71553039551,1356.47744140625,2018-06-22 02:49:18,2018-06-22 02:49:21,30,55,337.155303955078,364.7744140625,94.5533142089844,119.965919494629,SB53,D,NaN,87.4244316111176
J:\2018-06\Recordings\Sonobuoys\Difar\SB53\CC1806SR_DF_SB53_180622-090000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB53_180622-090000_second_300_to_360.png,40Hz,0.22,325.601770019531,327.06904296875,2018-06-22 09:05:25,2018-06-22 09:05:27,51,68,256.017700195313,270.6904296875,81.8536987304688,98.9245223999023,SB53,20-40Hz,NaN,91.3193046031366
J:\2018-06\Recordings\Sonobuoys\Difar\SB53\CC1806SR_DF_SB53_180622-110000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB53_180622-110000_second_1680_to_1740.png,40Hz,0.27,1715.52069091797,1717.03951721191,2018-06-22 11:28:35,2018-06-22 11:28:37,50,69,355.206909179688,370.395172119141,81.2279434204102,99.8512496948242,SB53,20-40Hz,NaN,91.2576496082011
J:\2018-06\Recordings\Sonobuoys\Difar\SB53\CC1806SR_DF_SB53_180622-120000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB53_180622-120000_second_1500_to_1560.png,40Hz,0.11,1505.06993904114,1506.58219451904,2018-06-22 12:25:05,2018-06-22 12:25:06,49,68,50.699390411377,65.8219451904297,82.1205291748047,101.01538848877,SB53,20-40Hz,NaN,87.7950815252454
J:\2018-06\Recordings\Sonobuoys\Difar\SB53\CC1806SR_DF_SB53_180622-090000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB53_180622-090000_second_300_to_360.png,20Hz,0.13,325.731121826172,327.253485107422,2018-06-22 09:05:25,2018-06-22 09:05:27,9,27,257.311218261719,272.534851074219,122.918922424316,140.894256591797,SB53,20-40Hz,NaN,105.911262361664
J:\2018-06\Recordings\Sonobuoys\Difar\SB53\CC1806SR_DF_SB53_180622-100000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB53_180622-100000_second_2640_to_2700.png,20Hz,0.14,2690.16930541992,2691.54807128906,2018-06-22 10:44:50,2018-06-22 10:44:51,14,26,501.693054199219,515.480712890625,124.235702514648,135.644744873047,SB53,20-40Hz,NaN,90.3247091281622
J:\2018-06\Recordings\Sonobuoys\Difar\SB53\CC1806SR_DF_SB53_180622-110000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB53_180622-110000_second_3420_to_3480.png,20Hz,0.1,3465.21357421875,3466.71462402344,2018-06-22 11:57:45,2018-06-22 11:57:46,9,26,452.1357421875,467.146240234375,124.413642883301,141,SB53,20-40Hz,NaN,98.9377982847683
